3-7-2024 08:13:09-log: Cannot access game frame or container.
3-7-2024 08:13:09-debug: asset-db:require-engine-code (1528ms)
3-7-2024 08:13:10-log: Cocos Creator v3.8.0
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.87MB, end 87.87MB, increase: 68.00MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.63MB, end 91.12MB, increase: 2.49MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:91.16MB, end 94.77MB, increase: 3.61MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-enable: project start:91.33MB, end 94.78MB, increase: 3.44MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.88MB, end 94.78MB, increase: 6.90MB
3-7-2024 08:13:10-debug: asset-db:worker-init: initPlugin (351ms)
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init start:19.87MB, end 94.84MB, increase: 74.97MB
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart ...
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart success!
3-7-2024 08:13:10-debug: Run asset db hook engine-extends:beforePreStart success!
3-7-2024 08:13:11-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-7-2024 11:22:27-debug: [[Executor]] Register BulletE
3-7-2024 11:22:27-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:22:27-debug: // ---- build task Query asset bundle ----
3-7-2024 11:22:27-debug: [[Executor]] Register Enemy
3-7-2024 11:22:27-debug: Query asset bundle start0%
3-7-2024 11:22:27-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 11:22:27-debug: // ---- build task Query asset bundle ---- (18ms)
3-7-2024 11:22:27-debug: run build task Query asset bundle success in 18 ms √5%
3-7-2024 11:22:27-debug: Query asset bundle start5%
3-7-2024 11:22:27-debug: [Build Memory track]: Query asset bundle start:267.93MB, end 268.86MB, increase: 954.50KB
3-7-2024 11:22:27-debug: // ---- build task Query asset bundle ----
3-7-2024 11:22:27-debug: // ---- build task Query asset bundle ---- (1ms)
3-7-2024 11:22:27-debug: [Build Memory track]: Query asset bundle start:268.87MB, end 268.89MB, increase: 13.97KB
3-7-2024 11:22:27-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:22:27-debug: run build task Query asset bundle success in 1 ms √10%
3-7-2024 11:22:27-debug: Sort some build options to settings.json start10%
3-7-2024 11:22:27-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
3-7-2024 11:22:27-debug: run build task Sort some build options to settings.json success in 1 ms √12%
3-7-2024 11:22:27-debug: [Build Memory track]: Sort some build options to settings.json start:268.90MB, end 268.91MB, increase: 15.05KB
3-7-2024 11:22:27-debug: Fill script data to settings start12%
3-7-2024 11:22:27-debug: // ---- build task Fill script data to settings ----
3-7-2024 11:22:27-debug: // ---- build task Fill script data to settings ---- (1ms)
3-7-2024 11:22:27-debug: run build task Fill script data to settings success in 1 ms √13%
3-7-2024 11:22:27-debug: [Build Memory track]: Fill script data to settings start:268.92MB, end 268.94MB, increase: 14.71KB
3-7-2024 11:22:27-debug: Sort some build options to settings.json start13%
3-7-2024 11:22:27-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:22:27-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
3-7-2024 11:22:27-debug: run build task Sort some build options to settings.json success in 3 ms √15%
3-7-2024 11:22:27-debug: [Build Memory track]: Sort some build options to settings.json start:268.95MB, end 269.01MB, increase: 59.95KB
3-7-2024 11:23:25-debug: refresh db internal success
3-7-2024 11:23:25-debug: refresh db assets success
3-7-2024 11:23:25-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:23:25-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:23:25-debug: asset-db:refresh-all-database (58ms)
3-7-2024 11:23:25-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:23:25-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:25:18-debug: refresh db internal success
3-7-2024 11:25:18-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\BulletE.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 11:25:18-debug: refresh db assets success
3-7-2024 11:25:18-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:25:18-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:25:18-debug: asset-db:refresh-all-database (63ms)
3-7-2024 11:25:18-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:25:19-debug: Query all assets info in project
3-7-2024 11:25:19-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 11:25:19-debug:   Number of other assets: 452
3-7-2024 11:25:19-debug:   Number of all scripts: 6
3-7-2024 11:25:19-debug:   Number of all scenes: 1
3-7-2024 11:25:19-debug: reload all scripts.
3-7-2024 11:25:19-debug: Incremental keys: 
3-7-2024 11:25:19-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 11:25:19-debug: Unregister DebugViewRuntimeControl
3-7-2024 11:25:19-debug: Unregister Plane
3-7-2024 11:25:19-debug: Unregister Background
3-7-2024 11:25:19-debug: Unregister BulletE
3-7-2024 11:25:19-debug: Unregister Enemy
3-7-2024 11:25:19-debug: Unregister Bullet
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/a2/a25825cb13a07e18545ee2a8a0ff9b9b7cda3ca7.js'
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js'
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js'
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js'
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/be/be027f973d8ff1c6fe3dcfebbc993118a793ec1b.js'
3-7-2024 11:25:19-debug: Invalidating 'pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js'
3-7-2024 11:25:20-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js is not in module cache!
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:25:20-debug: [[Executor]] Register Background
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 11:25:20-debug: [[Executor]] Register Bullet
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js" loaded.
3-7-2024 11:25:20-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 11:25:20-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\ee\ee89e7826a186aa56c3c6f45e0532e09de9e6781.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\ee\ee89e7826a186aa56c3c6f45e0532e09de9e6781.js is not in module cache!
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/ee/ee89e7826a186aa56c3c6f45e0532e09de9e6781.js" loaded.
3-7-2024 11:25:20-debug: [[Executor]] Register Enemy
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js" loaded.
3-7-2024 11:25:20-debug: [[Executor]] Register Plane
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js" loaded.
3-7-2024 11:25:20-debug: [[Executor]] Register BulletE
3-7-2024 11:25:20-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:25:20-debug: // ---- build task Query asset bundle ----
3-7-2024 11:25:20-debug: Query asset bundle start0%
3-7-2024 11:25:20-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 11:25:20-debug: // ---- build task Query asset bundle ---- (22ms)
3-7-2024 11:25:20-debug: run build task Query asset bundle success in 22 ms √5%
3-7-2024 11:25:20-debug: // ---- build task Query asset bundle ----
3-7-2024 11:25:20-debug: [Build Memory track]: Query asset bundle start:271.75MB, end 270.99MB, increase: -771.55KB
3-7-2024 11:25:20-debug: Query asset bundle start5%
3-7-2024 11:25:20-debug: run build task Query asset bundle success in 0 ms √10%
3-7-2024 11:25:20-debug: [Build Memory track]: Query asset bundle start:271.01MB, end 271.01MB, increase: 9.70KB
3-7-2024 11:25:20-debug: Sort some build options to settings.json start10%
3-7-2024 11:25:20-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:25:20-debug: run build task Sort some build options to settings.json success in 0 ms √12%
3-7-2024 11:25:20-debug: Fill script data to settings start12%
3-7-2024 11:25:20-debug: [Build Memory track]: Sort some build options to settings.json start:271.03MB, end 271.04MB, increase: 10.44KB
3-7-2024 11:25:20-debug: // ---- build task Fill script data to settings ----
3-7-2024 11:25:20-debug: // ---- build task Fill script data to settings ---- (1ms)
3-7-2024 11:25:20-debug: run build task Fill script data to settings success in 1 ms √13%
3-7-2024 11:25:20-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:25:20-debug: Sort some build options to settings.json start13%
3-7-2024 11:25:20-debug: [Build Memory track]: Fill script data to settings start:271.05MB, end 271.36MB, increase: 324.46KB
3-7-2024 11:25:20-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
3-7-2024 11:25:20-debug: run build task Sort some build options to settings.json success in 3 ms √15%
3-7-2024 11:25:20-debug: [Build Memory track]: Sort some build options to settings.json start:271.38MB, end 271.43MB, increase: 60.32KB
3-7-2024 11:25:33-debug: refresh db internal success
3-7-2024 11:25:33-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:25:33-debug: refresh db assets success
3-7-2024 11:25:33-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:25:33-debug: asset-db:refresh-all-database (71ms)
3-7-2024 11:25:33-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:25:33-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:25:55-debug: refresh db internal success
3-7-2024 11:25:55-debug: refresh db assets success
3-7-2024 11:25:55-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:25:55-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:25:55-debug: asset-db:refresh-all-database (73ms)
3-7-2024 11:25:55-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:25:55-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:26:00-debug: refresh db internal success
3-7-2024 11:26:00-debug: refresh db assets success
3-7-2024 11:26:00-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:26:00-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:26:00-debug: asset-db:refresh-all-database (62ms)
3-7-2024 11:26:00-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 11:26:01-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\prefabs\bullet\bullet0.prefab...
3-7-2024 11:26:01-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\prefabs\bullet\bullet0.prefabbackground: #aaff85; color: #000;color: #000;
3-7-2024 11:26:01-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\prefabs\bullet success
3-7-2024 11:26:05-debug: refresh db internal success
3-7-2024 11:26:05-debug: refresh db assets success
3-7-2024 11:26:05-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:26:05-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:26:05-debug: asset-db:refresh-all-database (64ms)
3-7-2024 11:26:05-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:26:05-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:27:36-debug: refresh db internal success
3-7-2024 11:27:36-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\BulletE.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 11:27:36-debug: refresh db assets success
3-7-2024 11:27:36-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:27:36-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:27:36-debug: asset-db:refresh-all-database (63ms)
3-7-2024 11:27:36-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:27:36-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:27:40-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 11:27:40-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 11:27:40-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 11:28:23-debug: refresh db internal success
3-7-2024 11:28:23-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\BulletE.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 11:28:23-debug: refresh db assets success
3-7-2024 11:28:23-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:28:23-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:28:23-debug: asset-db:refresh-all-database (60ms)
3-7-2024 11:28:23-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:28:23-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:28:24-debug: Query all assets info in project
3-7-2024 11:28:24-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 11:28:24-debug:   Number of all scenes: 1
3-7-2024 11:28:24-debug:   Number of all scripts: 6
3-7-2024 11:28:24-debug:   Number of other assets: 452
3-7-2024 11:28:24-debug: reload all scripts.
3-7-2024 11:28:24-debug: Incremental keys: 
3-7-2024 11:28:24-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 11:28:24-debug: Unregister Background
3-7-2024 11:28:24-debug: Unregister BulletE
3-7-2024 11:28:24-debug: Unregister DebugViewRuntimeControl
3-7-2024 11:28:24-debug: Unregister Enemy
3-7-2024 11:28:24-debug: Unregister Plane
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js'
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 11:28:24-debug: Unregister Bullet
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js'
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js'
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/ee/ee89e7826a186aa56c3c6f45e0532e09de9e6781.js'
3-7-2024 11:28:24-debug: Invalidating 'pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js'
3-7-2024 11:28:24-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js is not in module cache!
3-7-2024 11:28:24-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 11:28:24-debug: [[Executor]] Register Bullet
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 11:28:24-debug: [[Executor]] Register Background
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js" loaded.
3-7-2024 11:28:24-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\79\79ab1fd7414b5ac9a5aaf370b695ab93b4a00e12.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\79\79ab1fd7414b5ac9a5aaf370b695ab93b4a00e12.js is not in module cache!
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/79/79ab1fd7414b5ac9a5aaf370b695ab93b4a00e12.js" loaded.
3-7-2024 11:28:24-debug: [[Executor]] Register BulletE
3-7-2024 11:28:24-debug: [[Executor]] Register Enemy
3-7-2024 11:28:24-debug: [[Executor]] Register Plane
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js" loaded.
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:28:24-debug: [[Executor]] Module "pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js" loaded.
3-7-2024 11:28:24-debug: // ---- build task Query asset bundle ----
3-7-2024 11:28:24-debug: Query asset bundle start0%
3-7-2024 11:28:24-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-7-2024 11:28:24-debug: // ---- build task Query asset bundle ---- (19ms)
3-7-2024 11:28:24-debug: run build task Query asset bundle success in 19 ms √5%
3-7-2024 11:28:24-debug: // ---- build task Query asset bundle ----
3-7-2024 11:28:24-debug: [Build Memory track]: Query asset bundle start:277.02MB, end 277.91MB, increase: 912.21KB
3-7-2024 11:28:24-debug: Query asset bundle start5%
3-7-2024 11:28:24-debug: // ---- build task Query asset bundle ---- (1ms)
3-7-2024 11:28:24-debug: run build task Query asset bundle success in 1 ms √10%
3-7-2024 11:28:24-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:28:24-debug: [Build Memory track]: Query asset bundle start:277.92MB, end 277.94MB, increase: 14.41KB
3-7-2024 11:28:24-debug: Sort some build options to settings.json start10%
3-7-2024 11:28:24-debug: run build task Sort some build options to settings.json success in 0 ms √12%
3-7-2024 11:28:24-debug: [Build Memory track]: Sort some build options to settings.json start:277.95MB, end 277.96MB, increase: 10.19KB
3-7-2024 11:28:24-debug: // ---- build task Fill script data to settings ----
3-7-2024 11:28:24-debug: Fill script data to settings start12%
3-7-2024 11:28:24-debug: run build task Fill script data to settings success in 0 ms √13%
3-7-2024 11:28:24-debug: [Build Memory track]: Fill script data to settings start:277.97MB, end 277.98MB, increase: 11.54KB
3-7-2024 11:28:24-debug: // ---- build task Sort some build options to settings.json ----
3-7-2024 11:28:24-debug: Sort some build options to settings.json start13%
3-7-2024 11:28:24-debug: // ---- build task Sort some build options to settings.json ---- (2ms)
3-7-2024 11:28:24-debug: run build task Sort some build options to settings.json success in 2 ms √15%
3-7-2024 11:28:24-debug: [Build Memory track]: Sort some build options to settings.json start:277.99MB, end 278.05MB, increase: 60.01KB
3-7-2024 11:29:04-debug: refresh db internal success
3-7-2024 11:29:04-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\BulletE.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 11:29:04-debug: refresh db assets success
3-7-2024 11:29:04-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 11:29:04-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 11:29:04-debug: asset-db:refresh-all-database (56ms)
3-7-2024 11:29:04-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 11:29:04-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 11:29:05-debug: Query all assets info in project
3-7-2024 11:29:05-debug:   Number of all scripts: 6
3-7-2024 11:29:05-debug:   Number of other assets: 452
3-7-2024 11:29:05-debug: init custom config: keepNodeUuid: false, useCache: true
3-7-2024 11:29:05-debug:   Number of all scenes: 1
3-7-2024 11:29:05-debug: reload all scripts.
3-7-2024 11:29:05-debug: Incremental keys: 
3-7-2024 11:29:06-debug: Set detail map pack:///resolution-detail-map.json: {}
3-7-2024 11:29:06-debug: Unregister DebugViewRuntimeControl
3-7-2024 11:29:06-debug: Unregister Background
3-7-2024 11:29:06-debug: Unregister Bullet
3-7-2024 11:29:06-debug: Unregister BulletE
3-7-2024 11:29:06-debug: Unregister Enemy
3-7-2024 11:29:06-debug: Unregister Plane
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js'
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js'
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/79/79ab1fd7414b5ac9a5aaf370b695ab93b4a00e12.js'
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/e9/e9ccfd6adca91d40d5e81c34aed7e88a092ae45d.js'
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/80/80666a788b9e491e22041c398d8a921fb255d677.js'
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js'
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-7-2024 11:29:06-debug: Invalidating 'pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js'
3-7-2024 11:29:06-debug: D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js resolved to D:\Cocos Creator\Sky-Hunter\NewProject\temp\programming\packer-driver\targets\editor\chunks\f2\f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js is not in module cache!
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/f2/f24891e8e38a2f9a13966f6e3cf69b2dabd1888a.js" loaded.
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/1f/1feb0183e1ee4ce1428ca0c6a426a91db556c845.js" loaded.
3-7-2024 11:29:06-debug: [[Executor]] Register DebugViewRuntimeControl
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/d0/d041a64e19ef3a74292fa0e04ceb78312b81993c.js" loaded.
3-7-2024 11:29:06-debug: [[Executor]] Module "pack:///chunks/93/93357aa9f8b0460fff77973d559fe7669a1b01b0.js" loaded.
3-7-2024 11:29:06-debug: [[Executor]] Register Bullet
3-7-2024 11:29:06-debug: [[Executor]] Register Background
